ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO21N000281,행사,행사,방천골목오페라축제,대구광역시,중구,2711015700,대봉동,2711015700,대봉동,271104223081,대구광역시 중구 동덕로8길 26-11,41952,라마998631,35.8595952945815,128.606023966952,방천골목,20180614,20180616,"야외실경오페라, 아마추어칸초네경연대회, 갈라콘서트",방천골목오페라추진위원회,방천골목오페라추진위원회,"대구광역시, 대구광역시 중구",0536612174,,,20220228,3410000,대구광역시 중구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000282,행사,행사,대구 근대路야행(1회),대구광역시,중구,2711013700,남성로,2711013700,남성로,271104223052,대구광역시 중구 달구벌대로415길 49,41934,라마983640,35.8685163598675,128.589908485381,약령시일원,20180824,20180825,"문화(재)시설 오픈하우스, 전시, 공연, 체험, 강좌, 투어 등",대구광역시 중구,대구광역시 중구,문화재청+대구광역시,0536612195,,,20220228,3410000,대구광역시 중구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000283,행사,행사,비산나루터문화축제,경상북도,구미시,4719011300,공단동,4719011300,공단동,471903308022,경상북도 구미시 비산로 4,39257,라마784917,36.1193126440847,128.372197942816,구미시,20210928,20210928,"개막행사, 인기가수 공연, 부대행사 등",비산동체육회,비산동체육회,"경상북도,구미시",0544807631,,,20220228,5080000,경상북도 구미시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000284,행사,행사,인동도시숲문화축제,경상북도,구미시,4719012200,인의동,4719012200,인의동,471904724733,경상북도 구미시 인동15길 42,39434,라마836900,36.1042561339062,128.429119230759,구미시,20211017,20211017,"개막행사, 인기가수 공연, 부대행사 등",구미문화원 인동분원,구미문화원 인동분원,구미시,0544807776,,,20220228,5080000,경상북도 구미시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000285,행사,행사,해평임도걷기축제,경상북도,구미시,4719034028,해평면 월호리,4719034028,해평면,471903305003,경상북도 구미시 해평면 강동로 1672,39154,라바801006,36.1998455049149,128.391326714412,구미시,20211003,20211003,해평 냉산 임도걷기 대회,임도걷기추진위원회,임도걷기추진위원회,구미시,0544807342,,,20220228,5080000,경상북도 구미시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000286,행사,행사,향촌동수제화골목 2016년「빨간구두 이야기」,대구광역시,중구,2711014700,대안동,2711014700,대안동,271104223114,대구광역시 중구 서성로14길 78,41918,라마985645,35.8728473000013,128.591844026938,향촌동수제화골목 일원,20160514,20160515,"무대행사, 체험행사, 부대행사 등",대구광역시 수제화협회,대구광역시 수제화협회,대구광역시 중구,0536612046,,,20220228,3410000,대구광역시 중구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000287,행사,행사,봉산조형페스티벌 도예조각전,대구광역시,중구,2711010800,봉산동,2711010800,봉산동,271104223108,대구광역시 중구 봉산문화길 77,41958,라마990635,35.8633972520222,128.59656465903,봉산문화거리,20170425,20170501,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,0536612174,,,20220228,3410000,대구광역시 중구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000288,행사,행사,2017 대구약령시한방문화축제,대구광역시,중구,2711011900,동성로3가,2711011900,동성로3가,271103141002,대구광역시 중구 남성로 61,41935,라마987639,35.8672856150548,128.593346592667,약령시(약전골목) 일원,20170503,20170507,"경연, 참여, 체험, 전시, 공연, 먹거리 등",(사)약령시보존위원회,대구광역시+대구광역시 중구,문화체육관광부+한국관광공사+대구시 한약협회+대구시 한의사회+한약도매협회 대구시지회+(주)대구시한약재도매시장,0536612044,,,20220228,3410000,대구광역시 중구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000289,행사,행사,안동국제탈춤축제,경상북도,안동시,4717011300,운흥동,4717011300,운흥동,471704722121,경상북도 안동시 축제장길 200,36709,마바101410,36.5605065290203,128.730633466603,"안동탈춤공원, 시내일원, 하회마을 외",20220930,20221009,"탈춤공연, 경연대회, 대동난장 등",한국정신문화재단,안동시청,,0548403400,www.maskdance.com,명예대표 문화관광축제,20220228,5070000,경상북도 안동시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000290,행사,행사,제24회 보령머드축제,충청남도,보령시,4418011000,신흑동,4418011000,신흑동,441803252011,충청남도 보령시 대해로 897-15,33487,다바117123,36.304497224714,126.517027472667,충청남도 보령시 대천해수욕장 일원,20210723,20210801,머드체험시설 등 온앤오프 축제 프로그램 추진,(재)보령축제관광재단,보령시,,0419300891,http://www.mudfestival.or.kr,,20220228,4510000,충청남도 보령시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000291,행사,행사,자라섬 국제재즈페스티벌,경기도,가평군,4182025022,가평읍 대곡리,4182025022,가평읍,418203216034,경기도 가평군 가평읍 자라섬로 60,12421,라사018801,37.820897505718,127.521045099865,가평읍 읍내리 자라섬 일원,20201001,20201030,"재즈공연, 전시 및 체험, 먹거리 등",(사)자라섬청소년재즈센터,(사)자라섬청소년재즈센터,,0315812813,https://www.facebook.com/jarasumjazz,"남이섬, 쁘띠프랑스, 아침고요수목원 등",20220228,4160000,경기도 가평군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000292,행사,행사,2021 정조대왕 능행차 공동재현,경기도,수원시 팔달구,4111512300,남창동,4111512300,남창동,411153012006,경기도 수원시 팔달구 정조로 825,16258,다사569204,37.2818825598319,127.014394351139,화성행궁,20211009,20211010,코로나19 상황으로 인해 능행차 하이라이트 영상 및 키트 체험 등으로 구성된 온택트 프로그램 운영,(재)수원문화재단,수원시,,0312282415,https://www.swcf.or.kr/shcf/,,20220228,3740000,경기도 수원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000293,행사,행사,제58회 수원화성문화제,경기도,수원시 팔달구,4111512300,남창동,4111512300,남창동,411153012006,경기도 수원시 팔달구 정조로 825,16258,다사569204,37.2818825598319,127.014394351139,수원화성 일원,20211008,20211010,정조대왕의 효심과 부국강병의 원대한 꿈으로 축성된 세계문화유산 수원화성에서 펼쳐지는 3일간의 행사(온라인 프로그램 위주 진행),(재)수원문화재단,수원시,,0312282415,https://www.swcf.or.kr/shcf/,,20220228,3740000,경기도 수원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000294,행사,행사,2021 세계유산축전 수원화성,경기도,수원시 팔달구,4111512300,남창동,4111512300,남창동,411153012006,경기도 수원시 팔달구 정조로 825,16258,다사569204,37.2818825598319,127.014394351139,수원화성 일원,20211002,20211024,세계유산의 가치를 향유 및 확산하기 위해 세계기록유산인 의궤와 세계문화유산인 수원화성을 활용한 공연 및 프로그램 등 행사 운영,(재)수원문화재단,수원시,,0312282415,https://www.swcf.or.kr/shcf/,,20220228,3740000,경기도 수원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000295,행사,행사,2021 수원화성 미디어아트쇼,경기도,수원시 장안구,4111113400,영화동,4111574000,행궁동,,,,다사565208,37.28558036,127.0096935,화서문 일원,20210924,20211024,수원화성 대표 건축물에 프로젝션 맵핑/인터렉티브 미디어아트/레이저 등 디지털 미디어 기술을 활용한 미디어아트쇼,(재)수원문화재단,수원시,,0312282415,https://www.swcf.or.kr/shcf/,,20220228,3740000,경기도 수원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000296,행사,행사,달성토성마을축제,대구광역시,서구,2717010200,비산동,2717010200,비산동,271704229065,대구광역시 서구 국채보상로81길 43,41797,라마970648,35.8758005173657,128.574714865215,달성토성 둘레길,20190427,20190427,"골목정원투어, 거리 퍼레이드 등",달성토성마을골목축제 조직위원회,달성토성마을골목축제 조직위원회,대구광역시 서구청,0536632181,http://www.dgs.go.kr/tour/,,20220228,3430000,대구광역시 서구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000297,행사,행사,악양대봉감축제,경상남도,하동군,4885032034,악양면 평사리,4885032034,악양면,488502000027,경상남도 하동군 악양면 섬진강대로 3145-2,52307,라라174823,35.1359292537018,127.691485942934,하동군 악양면 평사리 일원,20200101,20201231,대봉감축제,악양면청년회,악양면청년회,,,,,20220228,5440000,경상남도 하동군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000298,행사,행사,2020 명량대첩축제,전라남도,진도군,4690031022,군내면 녹진리,4690031022,군내면,469002017002,전라남도 진도군 군내면 진도대로 8459-13,58900,나라900202,34.570717301775,126.300978439733,해남·진도울돌목 일원,20200911,20200913,해전재현+출정식+평화의 민가행진+호국기원퍼포먼스+학술심포지엄 등,(재)명량대첩기념사업회,전라남도+해남군+진도군,문화체육관광부+보건복지부+대한민국해군+한국관광공사+한국지역진흥재단,0612865262,http://www.mldc.kr/web/,,20220228,6460000,전라남도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000299,행사,행사,제26회 남도음식문화큰잔치,전라남도,무안군,4684025622,삼향읍 남악리,4684025622,삼향읍,468404688285,전라남도 무안군 삼향읍 오룡길 1,58564,다라053474,34.8174988528003,126.465423854957,강진만 생태공원,20191011,20191013,상달행렬+천인오찬+달빛야시장+전시판매+경연대회 등,(재)남도음식문화큰잔치,전라남도+강진군,문화체육관광부+농림축산식품부+식품의약품안전처+한국관광공사+한국지역진흥재단,0612865771,http://www.namdofood.or.kr/,,20220228,6460000,전라남도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000300,행사,행사,와룡문화제,서울특별시,중구,1114015800,충무로3가,1114015800,충무로3가,111404103228,서울특별시 중구 수표로4길 27,04554,다사551515,37.5626421682772,126.991889443624,사천시청 노을광장 일원,20190426,20190428,“사주천년”이라는 역사적 자긍심과 지역의 정통성을 상징하는“용(龍)과 왕(王) (고려현종)”이라는 주제로 지역의 정체성과 공동체 의식을 표현한 축제,(재)사천문화재단,사천시,"농협 사천시지부, 한국남동발전, 한국항공우주산업주식회사, BAT 코리아, 한전ICPS주식회사, design made",0558356492,www.sccf.or.kr,"주민복지박람회, 구암제 동시 개최",20220228,5340000,경상남도 사천시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000301,행사,행사,증평인삼골축제,충청북도,증평군,4374525032,증평읍 송산리,4374525000,증평읍,,,,라바067653,36.7866732907188,127.575907612245,증평보강천체육공원,20211001,20211031,"○ 핵심프로그램(인삼캐기체험, 홍삼포크삼겹살대잔치) ○ 인삼, 홍삼포크를 테마로 한 공연, 전시, 체험프로그램 운영 ○ 개막 공연 및 문화공연(열린콘서트, 인삼골합창제, 인삼골군악콘서트) ○ 경연행사(국제청소년페스티벌, 인삼장사씨름대회, 인삼골가요제, 증평인삼어린이사생대회, 백곡김득신백일장) ○ 기타 전시·체험행사, 참여행사 등",증평문화원,증평인삼골축제추진위원회,증평군,0438353977,https://www.jp.go.kr/tour/prog/tursmCn/sub03_01/view.do?progNo=p00000006356hw4uR8as,,20220228,5570000,충청북도 증평군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000302,행사,행사,동성로축제,대구광역시,중구,2711010500,삼덕동1가,2711010500,삼덕동1가,271104223084,대구광역시 중구 동성로2길 27,41942,라마989639,35.8671762588254,128.596302365108,동성로,20211001,20211003,"동성로 가요제, 댄스, 먹방대회, 패션쇼 등",동성로상점가상인회,사단법인달성문화선양회,,0534233337,http://www.jung.daegu.kr/,,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000303,행사,행사,대구패션주얼리위크,대구광역시,중구,2711010200,동인동2가,2711010200,동인동2가,271104223020,대구광역시 중구 국채보상로139길 1,41908,라마998642,35.8693256621114,128.60615767581,교동,20210901,20211031,"주얼리패션쇼, 주얼리 경매, 주얼리 모델대회 등",대구패션주얼리특구상인회,대구패션주얼리특구상인회,,0534249150,http://www.jung.daegu.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000304,행사,행사,대구스트리트모터페스티벌,대구광역시,중구,2711010200,동인동2가,2711010200,동인동2가,271104223020,대구광역시 중구 국채보상로139길 1,41908,라마998642,35.8693256621114,128.60615767581,남산동 자동차골목,20210901,20211231,"차량 전시, 축하공연, 부대행사 등",남산동DSMF조직위원회,남산동자동차골목상점가상인회,,0536613014,http://www.jung.daegu.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000305,행사,행사,대구문화재야행,대구광역시,중구,2711010200,동인동2가,2711010200,동인동2가,271104223020,대구광역시 중구 국채보상로139길 1,41908,라마998642,35.8693256621114,128.60615767581,대구근대골목,20210820,20210821,"근대 관련 문화공연, 전시, 체험, 청사초롱 야경투어 및 테마투어 등",대구광역시 중구 관광진흥과,대구광역시 중구 관광진흥과,,0536612195,http://www.jung.daegu.kr/,,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000306,행사,행사,대봉웨딩거리축제,대구광역시,중구,2711010200,동인동2가,2711010200,동인동2가,271104223020,대구광역시 중구 국채보상로139길 1,41908,라마998642,35.8693256621114,128.60615767581,대봉웨딩거리,20210901,20211231,"웨딩 관련 상품체험, 길거리 공연 등",미정,미정,미정,0536612645,http://www.jung.daegu.kr/,개최일자·주최 등 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000307,행사,행사,김광석 나의노래 다시부르기,대구광역시,중구,2711010200,동인동2가,2711010200,동인동2가,271104223020,대구광역시 중구 국채보상로139길 1,41908,라마998642,35.8693256621114,128.60615767581,"김광석길, 신천둔치",20210911,20211002,"김광석 노래경연, 김광석 추모사진 전시 등",주식회사 대구문화방송,대구광역시 중구 문화교육과,,0536612174,http://www.jung.daegu.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000308,행사,행사,김광석길 페스티벌,대구광역시,중구,2711011700,남일동,2711011700,남일동,271102007001,대구광역시 중구 중앙대로 지하 424,41909,라마987643,35.8709646122443,128.594012924936,김광석길,20211001,20211031,"김광석길 문화예술 공연, 버스킹, 전시 등",방천문화예술협회,방천문화예술협회,,0536612174,http://www.jung.daegu.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000309,행사,행사,서문시장글로벌대축제,대구광역시,중구,2711010200,동인동2가,2711010200,동인동2가,271104223020,대구광역시 중구 국채보상로139길 1,41908,라마998642,35.8693256621114,128.60615767581,서문시장,20211001,20211031,"보부상퍼레이드, 상인가요제, 서문가요제",서문시장상가연합회,대구광역시 중구 일자리경제과,,0532566341,http://www.jung.daegu.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000310,행사,행사,2016 대구약령시한방문화축제,대구광역시,중구,2711011900,동성로3가,2711011900,동성로3가,271103141002,대구광역시 중구 남성로 61,41935,라마987639,35.8672856150548,128.593346592667,약령시(약전골목) 일원,20160504,20160508,"경연, 참여, 체험, 전시, 공연, 먹거리 등",(사)약령시보존위원회,대구광역시+대구광역시 중구,문화체육관광부+한국관광공사+대구시 한약협회+대구시 한의사회+한약도매협회 대구시지회+(주)대구시한약재도매시장,0536612044,,,20220228,3410000,대구광역시 중구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000311,행사,행사,제13회 마포나루 새우젓축제,서울특별시,마포구,1144012500,성산동,1144012500,성산동,114403113018,서울특별시 마포구 월드컵로 243-60,03901,다사468517,37.5635271495035,126.898437121059,서울월드컵공원 평화의 광장 일원,20201016,20201018,"개장식, 기념식, 문화행사, 체험행사, 판매행사",마포문화원,서울특별시 마포구,,0231538353,http://www.mapo.go.kr/site/maponarusf/home,,20220228,3130000,서울특별시 마포구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000312,행사,행사,순창장류축제,전라북도,순창군,4577025025,순창읍 백산리,4577025025,순창읍,457704634352,전라북도 순창군 순창읍 민속마을길 6-3,56048,다마645081,35.3685996706199,127.109979177562,순창전통고추장민속마을 일원,20201016,20201018,"문화공연, 장류체험, 전시,판매, 주민참여 프로그램 등",순창군,순창장류축제추진위원회,"문화체육관광부, 전라북도, 한국관광공사",0636529301,http://www.jangfestival.co.kr,"강천산군립공원, 전통고추장민속마을",20220228,4770000,전라북도 순창군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000313,행사,행사,호미곶한민족해맞이축전,경상북도,포항시 남구,4711135022,호미곶면 대보리,4711135022,호미곶면,471113303059,경상북도 포항시 남구 호미곶면 해맞이로 136,37928,마마860885,36.0760830849161,129.566531855468,호미곶 해맞이광장 일원,20211231,20220101,해맞이(일출) 자정행사 특별행사 1만명 떡국나둠 등,포항문화재단,포항시,경상북도,0542897852,http://www.phcf.or.kr,호미곶해맞이광장 새천년기념관 연오랑세오녀상 국립등대박물관 이육사청포도시비 구룡포근대문화역사거리,20220228,5020000,경상북도 포항시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000314,행사,행사,포항국제불빛축제,경상북도,포항시 남구,4711110400,송도동,4711110400,송도동,471112303004,경상북도 포항시 남구 희망대로 1040,37794,마마691824,36.0238726668353,129.377390362095,영일대해수욕장 등 포항시 일원,20211119,20211121,"퍼레이드, 불꽃쇼, 경관조명쇼, 뮤직페스티벌 등",포항문화재단,포항시,"문화체육관광부, 경상북도, POSCO 외 지역기업 등",0542897852,http://www.phcf.or.kr,"영일대해수욕장, 영일대 해상누각, 영일대&포스코 야경",20220228,5020000,경상북도 포항시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000315,행사,행사,대구글로벌게임문화축제 e-fun,대구광역시,중구,2711010100,동인동1가,2711010100,동인동1가,271103007017,대구광역시 중구 공평로 88,41911,라마994644,35.8715530700224,128.601220069308,동성로,20211001,20211031,"게임영상콘서트, e스포츠대회, 코스프레대회, 게임체험존 운영",재단법인대구디지털산업진흥원,대구광역시 문화콘텐츠과,,0538033801,http://www.daegu.go.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000316,행사,행사,생명사랑환경축제-맹꽁이야 놀자,대구광역시,중구,2711010100,동인동1가,2711010100,동인동1가,271103007017,대구광역시 중구 공평로 88,41911,라마994644,35.8715530700224,128.601220069308,달성습지,20210901,20211031,"생태교육 및 참여 프로그램 운영, 달성습지 홍보 등",사단법인대구경북늘푸른자원봉사단,대구광역시 환경정책과,,0538034215,http://www.daegu.go.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000317,행사,행사,대구국제재즈축제,대구광역시,중구,2711010100,동인동1가,2711010100,동인동1가,271103007017,대구광역시 중구 공평로 88,41911,라마994644,35.8715530700224,128.601220069308,공원,20211001,20211031,"재즈뮤지션 초청공연, 프린지 공연, 대구국제실용음악콩쿠르 개최",대구국제재즈축제조직위원회,대구광역시 문화예술정책과,,15441850,http://www.daegu.go.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000318,행사,행사,팔공산 산중장터 승시,대구광역시,중구,2711010100,동인동1가,2711010100,동인동1가,271103007017,대구광역시 중구 공평로 88,41911,라마994644,35.8715530700224,128.601220069308,동화사,20211001,20211031,"산중장터 승시 재현, 승시음악회, 불교용품 전시, 체험관 운영 등",팔공산승시축제봉행위원회,팔공총림동화사,,0539807956,http://www.daegu.go.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000319,행사,행사,대구생활문화제,대구광역시,중구,2711010100,동인동1가,2711010100,동인동1가,271103007017,대구광역시 중구 공평로 88,41911,라마994644,35.8715530700224,128.601220069308,동성로,20211001,20211031,"예술동호회 공연 및 전시, 체험존 운영",대구문화재단,대구광역시 문화예술정책과,,0538033631,http://www.daegu.go.kr/,개최일자 미정,20220228,6270000,대구광역시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000320,행사,행사,약령개장 357주년 2015「대구약령시 한방문화축제」,대구광역시,중구,2711011900,동성로3가,2711011900,동성로3가,271103141002,대구광역시 중구 남성로 61,41935,라마987639,35.8672856150548,128.593346592667,약령시(약전골목) 일원,20150415,20150419,"경연, 참여, 체험, 전시, 공연, 먹거리 등",(사)약령시보존위원회,대구광역시+대구광역시 중구,문화체육관광부+한국관광공사+대구시 한약협회+대구시 한의사회+한약도매협회 대구시지회+(주)대구시한약재도매시장,0536612044,,,20220228,3410000,대구광역시 중구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000321,행사,행사,향촌동수제화골목 2015년「빨간구두 이야기」,대구광역시,중구,2711014700,대안동,2711014700,대안동,271104223114,대구광역시 중구 서성로14길 78,41918,라마985645,35.8728473000013,128.591844026938,향촌동수제화골목 일원,20150502,20150503,"무대행사, 체험행사, 부대행사 등",대구광역시 수제화협회,대구광역시 수제화협회,대구광역시 중구,0536612046,,,20220228,3410000,대구광역시 중구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000322,행사,행사,가족사랑 아이스축제,대구광역시,서구,2717010600,이현동,2717010600,이현동,271703143004,대구광역시 서구 문화로 122,41759,라마943646,35.873623299505,128.545478000485,이현공원물놀이장,20190727,20190727,"온가족 참여 체험 프로그램, 플리마켓 및 체험부스 등",공모 선정,공모 선정,대구광역시 서구청,0536632181,http://www.dgs.go.kr/tour/,,20220228,3430000,대구광역시 서구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000323,행사,행사,미소&행복 구민축제,대구광역시,서구,2717010600,이현동,2717010600,이현동,271703143012,대구광역시 서구 당산로 403,41759,라마943645,35.8727899586292,128.545537765991,구민운동장,20191013,20191013,"구민화합경기, 구민가요제 등",서구문화원,서구문화원,대구광역시 서구청,0536632181,http://www.dgs.go.kr/tour/,,20220228,3430000,대구광역시 서구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000324,행사,행사,달구벌목민관축제,대구광역시,서구,2717010300,평리동,2717010300,평리동,271703007001,대구광역시 서구 국채보상로 257,41777,라마956644,35.872322040814,128.559289304857,서구 일대,20191013,20191013,달구벌목민관 부임 행차 퍼레이드 등,서구청,서구청,대구광역시 서구청,0536632181,http://www.dgs.go.kr/tour/,,20220228,3430000,대구광역시 서구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000325,행사,행사,해맞이축제,강원도,고성군,4282025322,거진읍 화포리,4282025300,거진읍,,,,라아818535,38.4784914897982,128.438487972035,와룡산 상리봉 정상,20190101,20190101,"전통문화공연, 성악공연, 해맞이 퍼포먼스, 떡국나눔",서구청,서구청,대구광역시 서구청,0536632181,https://www.dgs.go.kr/tour/page.php?mnu_uid=12688,,20220228,3430000,대구광역시 서구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000326,행사,행사,송년불꽃축제,경상남도,거제시,4831010200,장승포동,4831010200,장승포동,483103337039,경상남도 거제시 장승로 138,53322,마라119530,34.8663080290911,128.724640748375,장승포항 수변공원,20211231,20211231,송년불꽃축제는 한 해를 마무리하는 시점에서 관광객에게 볼거리를 제공하기 위한 연말연시 축제의 한마당. 축하공연과 더불어 화려하게 하늘을 수놓은 불꽃연출은 한 해를 보내는 아쉬움과 새해를 맞이하는 희망과 설레임으로 잊지못할 추억을 선사.,경상남도 거제시,경상남도 거제시,,0556393394,,,20220228,5370000,경상남도 거제시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000327,행사,행사,신년해맞이행사,경상남도,거제시,4831010200,장승포동,4831051000,장승포동,,,,마라130530,34.865668,128.737214,장승포 몽돌개,20220101,20220101,한 해의 무사안녕을 기원하고 새해 아침 첫 해돋이를 맞이하기 위한 축제,경상남도 거제시 장승포동,경상남도 거제시 장승포동,,0556396751,,,20220228,5370000,경상남도 거제시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000328,행사,행사,대금산진달래축제,경상남도,거제시,4831037027,연초면 명동리,4831037000,연초면,,,,마라096626,34.9530281028419,128.700608452078,대금산 중턱,20220401,20220430,대금산에 만개하는 진달래를 배경으로 펼쳐지는 축제,대금산진달래축제추진위원회,대금산진달래축제추진위원회,,0556396724,,,20220228,5370000,경상남도 거제시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000329,행사,행사,산방산삼월삼짇날축제,경상남도,거제시,4831035024,둔덕면 산방리,4831035000,둔덕면,,,,라라936520,34.858807,128.52409,산방산 임도,20220401,20220430,따뜻한 봄기운이 감도는 삼월 삼짇날 산방산에서 열리는 축제,둔덕면번영회,경상남도 거제시 둔덕면,,0556396592,,,20220228,5370000,경상남도 거제시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000330,행사,행사,양지암축제,경상남도,거제시,4831010100,능포동,4831053000,능포동,,,,마라129544,34.878798,128.736205,양지암공원,20220415,20220430,푸른바다를 두른 양지암과 조각품의 아름다움에 취하다,양지암축제추진위원회,양지암축제추진위원회,,0556396797,,,20220228,5370000,경상남도 거제시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000331,행사,행사,영주 한국선비문화축제,경상북도,영주시,4721037026,순흥면 청구리,4721037026,순흥면,472103309083,경상북도 영주시 순흥면 소백로 2796,36013,라바964816,36.9284735311732,128.58343367327,영주시 선비촌 일원,20190503,20190506,"고유제, 선비 갈라쇼 등 선비와 관련된 문화축제",경상북도 영주시청,(재)영주문화관광재단,,0546393791,http://www.yjyctf.or.kr/,"소수서원, 선비촌",20220228,5090000,경상북도 영주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
