ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO20N000232,행사,행사,매직스크린아트 가족극〈오버코트〉,울산광역시,동구,3117010100,방어동,,,311704313099,울산광역시 동구 문현3길 6 (방어동),44093,마마733229,35.487175,129.411324,꽃바위문화관 3층 다목적공연장,20201216,20201216,아동극,"울산광역시, 울산광역시동구",꽃바위문화관,,052-209-4330,http://www.donggu.ulsan.kr/edu/menu_06/03.jsp,,20200731,3710000,울산광역시 동구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000233,행사,행사,제38회 해운대달맞이온천축제,,,,,,,,,,마라523860,35.15793348,129.1724709,해운대 해수욕장,20200206,20200208,해운대 월출과 온천을 소재로 민속축제를 계승 재현(축제취소),해운대지구발전협의회,해운대지구발전협의회,해당없음,051-746-0276,http://hudbj.kr/g5/,,20200728,3330000,부산광역시 해운대구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000234,행사,행사,2020년 제16회 해운대모래축제,,,,,,,,,,마라523860,35.15793348,129.1724709,해운대 해수욕장,20200522,20200525,"모래작품 전시 및 체험, 거리퍼레이드, 다양한 공연 등(축제취소)","해운대구, (사)해운대문화관광협의회",해운대구,해당없음,051-749-4062,http://www.sandfestival.kr/,,20200728,3330000,부산광역시 해운대구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000235,행사,행사,제7회 해운대 빛축제,,,,,,,,,,마라523860,35.15793348,129.1724709,"해운대 해수욕장, 해운대광장",20201121,20210214,"점등식, 빛 시설물 설치, 체험 프로그램 등",해운대구,해운대구,해당없음,051-749-4062,http://www.haeundae.go.kr/tour/index.do?menuCd=DOM_000000309000000000,,20200728,3330000,부산광역시 해운대구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000236,행사,행사,삼척정월대보름축제,강원도,삼척시,4223011900,성남동,4223057000,성내동,422303224037,강원도 삼척시 엑스포로 45 (성남동),25919,마사468390,37.43896231,129.160145,엑스포광장,20200207,20200209,"기줄다리기, 민속행사, 재례행사",삼척정월대보름재위원회,삼척정월대보름재위원회,삼척시,033-573-2882,http://www.fullmoonfestival.or.kr/,"박물관, 동굴신비관, 죽서루",20200731,4240000,강원도 삼척시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000237,행사,행사,삼척맹방유채꽃축제,강원도,삼척시,4223031021,근덕면,4223031000,근덕면,422303224019,강원도 삼척시 근덕면 삼척로 3992-8,25932,마사509354,37.405447,129.2050939,근덕면 삼척로 유채밭 일대,20190329,20190425,"농축특산물 판매장운영 및 향토 먹거리장터 운영, 유채꽃 사진전, 유채꽃따라 걷기대회",삼척맹방유채꽃축제위원회,삼척맹방유채꽃축제위원회,삼척시,033-570-3382,http://tour.samcheok.go.kr/03joy/02_03.jsp,"덕산해수욕장,맹방해수욕장",20200731,4240000,강원도 삼척시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000238,행사,행사,황영조 국제 마라톤 대회,강원도,삼척시,4223011900,성남동,,,422303224037,강원도 삼척시 엑스포로 45 (성남동),25919,마사468390,37.43896231,129.160145,엑스포광장~근덕면 일원,20190428,20190428,국제 마라톤 대회,강원일보,강원일보,삼척시,033-570-3813,http://www.samcheokmarathon.com/,"박물관, 동굴신비관, 죽서루, 해양레일바이크, 해상케이블카, 해신당공원",20200731,4240000,강원도 삼척시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000239,행사,행사,제12주년 세계인의 날 기념행사,경기도,안산시 단원구,4127310100,고잔동,4127353500,호수동,412732190001,경기도 안산시 단원구 광덕대로 157 (고잔동),15471,다사406237,37.310742,126.829822,안산문화광장,20190519,20190519,"기념식, 문화 및 각종 부대행사",안산시,안산시,,031-481-3298,,원곡동 다문화거리,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000240,행사,행사,청소년어울림마당 1회차,경기도,안산시 상록구,4127110800,성포동,4127159000,성포동,412713190032,경기도 안산시 상록구 삼일로 696 (성포동),15293,다사427254,37.326253,126.853291,상록청소년수련관,20190601,20190601,개막,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000241,행사,행사,청소년어울림마당 2회차,경기도,안산시 상록구,4127110800,성포동,4127159000,성포동,412713190032,경기도 안산시 상록구 삼일로 696 (성포동),15293,다사427254,37.326253,126.853291,상록청소년수련관,20190720,20190720,여름축제,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000242,행사,행사,그랑꼬또 와인 페스티벌,경기도,안산시 단원구,4127311100,대부북동,,,412734373142,경기도 안산시 단원구 뻐꾹산길 107 (대부북동),15640,다사186180,37.257471,126.582545,그랑꼬또와이너리,20190830,20190831,"대부와인 홍보 및 직거래, 문화공연 등",안산시,그린영농조합법인,,031-481-2317,http://www.grandcoteau.co.kr/,대부와인,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000243,행사,행사,대부포도축제,,,,,,,,,,다사182208,37.283242,126.578124,구)바다향기테마파크,20190907,20190908,"대부포도 홍보 및 직거래, 문화공연 등",안산시,대부도포도축제위원회,,031-481-2317,https://tourinfo.ansan.go.kr/main.do,대부포도,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000244,행사,행사,청소년어울림마당 3회차,경기도,안산시 상록구,4127110800,성포동,,,412713190032,경기도 안산시 상록구 삼일로 696 (성포동),15293,다사427254,37.326253,126.853291,상록청소년수련관,20190928,20190928,별이 빛나는 밤에,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000245,행사,행사,제7회 상록수문화제,경기도,안산시 상록구,4127110400,본오동,,,412714370208,경기도 안산시 상록구 샘골서길 64 (본오동),15539,다사435224,37.299644,126.8627,"최용신기념관,상록수공원",20191026,20191026,"공연,전시,체험 등",안산시,안산시,국가보훈처,031-481-3040,http://choiyongsin.iansan.net,,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000246,행사,행사,청소년어울림마당 4회차,경기도,안산시 상록구,4127110800,성포동,,,412713190032,경기도 안산시 상록구 삼일로 696 (성포동),15293,다사427254,37.326253,126.853291,안산대학교,20191026,20191026,잡아드림 연계,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000247,행사,행사,청소년어울림마당 5회차,경기도,안산시 상록구,4127110800,성포동,,,412713190032,경기도 안산시 상록구 삼일로 696 (성포동),15293,다사427254,37.326253,126.853291,상록청소년수련관,20191102,20191102,폐막,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,20200531,3930000,경기도 안산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000248,행사,행사,진해군악의장페스티벌,경상남도,창원시 진해구,4812910300,도만동,4812951000,중앙동,481293331066,경상남도 창원시 진해구 충무로 43 (도만동),51702,마라052842,35.14836103,128.6554537,진해공설운동장,20180406,20180408,"개막행사, 주공연장 마칭공연, 프린지공연",(사)진해세계군악의장페스티벌추진위원회,창원시,,,,,20200714,5670000,경상남도 창원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000249,행사,행사,마산가고파국화축제,경상남도,창원시 마산합포구,4812513500,월포동,4812556500,반월중앙동,4.81252E+11,경상남도 창원시 마산합포구 해안대로 148,51717,라라969884,35.186741,128.564277,마산어시장 장어거리 앞 및 창동?오동동 일원,20181026,20181109,"국향대전,전시행사,경연행사 등",마산가고파국화축제위원회,창원시,,,,,20200714,5670000,경상남도 창원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000250,행사,행사,개항제례,경상남도,창원시 마산합포구,4812512500,신포동1가,4812563000,오동동,481254787400,경상남도 창원시 마산합포구 수산2길 35 (신포동1가),51714,라라975896,35.19757501,128.5719112,창원시립 마산음악관 야외,20180501,20180501,"개항제례, 전시행사, 경연행사, 전시/체험행사",마산예총,창원시,,,,,20200714,5670000,경상남도 창원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000251,행사,행사,창원진동불꽃낙화축제,경상남도,창원시 마산합포구,4812532025,진동면,4812532000,진동면,481254787014,경상남도 창원시 마산합포구 진동면 광암해안길 16-1,51791,라라908792,35.10418995,128.4971465,창원진동면 광암항,20180415,20180415,"축하공연, 개막식, 불꽃낙화 점화 등","창원서부수협, 진동면청년회","창원진동미더덕축제위원회, 창원진동불꽃낙화축제위원회",,,,,20200714,5670000,경상남도 창원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000252,행사,행사,야철제,경상남도,창원시 성산구,4812310400,외동,4812352000,중앙동,481233328022,경상남도 창원시 성산구 성산패총로 137 (외동),51534,마라073909,35.20793223,128.6792735,성산패총,20180630,20180630,"초혼제, 불씨봉송 및 점화, 제례등",창원시,창원시,,,,,20200714,5670000,경상남도 창원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000253,행사,행사,마산만날제,경상남도,창원시 마산합포구,4812515800,해운동,4812553000,월영동,4.81253E+11,경상남도 창원시 마산합포구 가포로 22-1,51752,,,,만날공원,20180925,20180927,"개막식, 당산제등","마산예총, 마산만날제운영위원회",마산예총,,,,,20200714,5670000,경상남도 창원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000254,행사,행사,남산상봉제,경상남도,창원시 의창구,4812110300,서상동,4812151000,의창동,481213019003,경상남도 창원시 의창구 팔용로 494-37 (서상동),51369,마라018963,35.25767299,128.6191963,남산공원,20180929,20180930,"개막식, 상봉가요제, 남산어울림한마당, 체험행사 등",창원남산상봉제 축제위원회,창원남산상봉제 축제위원회,,,,,20200714,5670000,경상남도 창원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000255,행사,행사,세종대왕과 초정약수 축제,충청북도,청주시 청원구,4311425031,내수읍,,,431143014023,충청북도 청주시 청원구 내수읍 초정약수로 851,28148,라바090581,36.721607,127.601269,내수초정문화공원,20180525,20180527,초정약수 관련,청주문화원,청주시,,043-201-2042,해당없음,,20200717,5710000,충청북도 청주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000256,행사,행사,제53회 황토현동학농민혁명기념제,전라북도,정읍시,4518036021,덕천면,,,451803270010,전라북도 정읍시 덕천면 동학로 742,56149,다마394374,35.63130705,126.8313917,"정읍시 일원(천변, 제일고 등)",20200509,20200518,"기념식, 공식제례, 청소년 축전, 연계행사, 체험행사 등",(사)동학농민혁명계승사업회,정읍시,,063-539-5433,http://www.donghak.or.kr,,20200716,4690000,전라북도 정읍시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000257,행사,행사,제31회 정읍사문화제,전라북도,정읍시,4518010400,시기동,,,451803270039,전라북도 정읍시 정읍사로 541 (시기동),56204,다마421284,35.55073015,126.8615763,정읍사문화공원 일원,20200926,20200927,"기념행사, 공연행사, 부대행사, 체험행사 등",(사)정읍사문화제 제전위원회,정읍시,,063-539-5173,http://www.jchf.or.kr,,20200716,4690000,전라북도 정읍시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000258,행사,행사,제14회 정읍 평생학습축제 및 제6회 주민자치 프로그램 발표회,전라북도,정읍시,4518010500,연지동,4518057000,연지동,451803270061,전라북도 정읍시 중앙로 73 (연지동),56161,다마410306,35.57039929,126.8489005,정읍 연지아트홀,20201017,20201018,"개막식, 무대발표회, 시민특강, 홍보체험부스, 이벤트 등",정읍시,정읍시,해당없음,063-539-5162,http://www.jeongeup.go.kr,,20200716,4690000,전라북도 정읍시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000259,행사,행사,제15회 정읍 구절초꽃축제,전라북도,정읍시,4518043023,산내면,,,451803270062,전라북도 정읍시 산내면 청정로 926-65,56127,다마564288,35.55427272,127.0188952,정읍 구절초 테마공원,20200926,20201011,"구절초 꽃길산책, 꽃밭음악회 등",정읍시구절초축제추진위원회,정읍시,전라북도+한국수자원공사,063-539-6172,http://www.jeongeup.go.kr/culture,,20200716,4690000,전라북도 정읍시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000260,행사,행사,2020 정읍벚꽃축제,전라북도,정읍시,4518010400,시기동,,,451803270055,전라북도 정읍시 벚꽃로 401 (시기동),56164,다마416296,35.561248,126.8557305,정읍천변 일원,20200404,20200408,코로나19 확산대비 사회적 거리두기로 취소,정읍시,정읍시,,063-539-5202,http://www.jeongeup.go.kr/culture/index.jeongeup?menuCd=DOM_000000602013000000,,20200716,4690000,전라북도 정읍시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000261,행사,행사,모란축제추진위원회,경기도,성남시 중원구,4113310100,성남동,4113351000,성남동,411334337420,경기도 성남시 중원구 제일로35번길 51 (성남동),13366,다사674370,37.4320045,127.1315674,모란오거리쉼터,20191001,20191031,지역상인들과 시민화합의장 마련,성남동,성남동 상가번영회,,,,,20200701,3780000,경기도 성남시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000262,행사,행사,은행골한마음잔치,경기도,성남시 중원구,4113310400,은행동,4113356000,은행2동,411334337277,경기도 성남시 중원구 순환로447번길 11 (은행동),13151,다사708402,37.46123306,127.1707449,은행2동 초등학교,20190501,20190531,은행2동 350년 된 은행나무 보호수 행목제 시작으로 부대행사,은행2동,은행골 한마음잔치 추진위원회,,,,,20200701,3780000,경기도 성남시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000263,행사,행사,중원한마당축제,경기도,성남시 중원구,4113310300,금광동,4113354000,금광2동,411333179004,경기도 성남시 중원구 광명로 377 (금광동),13174,다사706389,37.44885031,127.167697,종합운동장보조구장(미정),20190901,20190930,"중원구민 한마당 음악축제, 주민자치센터 작품 발표",중원구청 가정복지과,중원한마당축제추진위원회,,,,,20200701,3780000,경기도 성남시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000264,행사,행사,분당구민 한마음 축제,경기도,성남시 분당구,4113510200,수내동,4113558000,서현1동,411352000005,경기도 성남시 분당구 성남대로 550 (수내동),13598,다사664313,37.38030721,127.1211791,야외공연장 중앙공원(미정),20191001,20191031,"행복한 분당, 화합하고 하나되는 어울림 마당 조성",분당구청 가정복지과,분당 아트 페스티벌위원회,,,,,20200701,3780000,경기도 성남시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000265,행사,행사,청계산철쭉축제,경기도,성남시 수정구,4113111300,상적동,4113164000,고등동,411313178007,경기도 성남시 수정구 달래내로 407 (상적동),13442,다사621368,37.42989648,127.0716316,옛골입구,20190427,20190427,청계산 철쭉제 개화시기 축제알림,고등동,청계산 철쭉축제추진위원회,,,,,20200701,3780000,경기도 성남시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000266,행사,행사,수정숯골축제,경기도,성남시 수정구,4113110200,태평동,4113156100,태평4동,411313178018,경기도 성남시 수정구 수정로 233 (태평동),13282,다사685386,37.44608464,127.1441445,성남초교(미정),20191001,20191031,수정구지역이 조선시대 숯을 구어 장에 팔았던 숯골을 축제 유래로 수정구민 화합축제,수정구청 가정복지과,수정숯골축제 추진위원회,,,,,20200701,3780000,경기도 성남시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000267,행사,행사,벌터산 축제,경기도,성남시 수정구,4113110300,수진동,4113158000,수진2동,4.11312E+11,경기도 성남시 수정구 산성대로 41,13315,다사668374,37.4358321,127.1254889,벌터산공원,20190401,20190430,지역주민 화합,수진2동,벌터산 축제 추진위원회,,,,,20200701,3780000,경기도 성남시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000268,행사,행사,당항포대첩축제,경상남도,고성군,4882040023,회화면,4882040000,회화면,488203342010,경상남도 고성군 회화면 당항만로 1116,52915,라라813734,35.05322615,128.3920276,당항포관광지,20190426,20190428,"당항포대첩 재연, 공연등 다양한 문화행사",당항포대첩축제위원회,경상남도 고성군,,055-670-4505,http://dhp.goseong.go.kr/index.goseong,"송학동고분군, 고성박물관, 남산공원, 공룡박물관, 탈박물관, 상족암군립공원",20200710,5420000,경상남도 고성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000269,행사,행사,함백산야생화축제,강원도,정선군,4277025321,고한읍,4277025300,고한읍,427703222015,강원도 정선군 고한읍 함백산로 865,26157,마사242064,37.14853562,128.898962,강원도 정선군 고한읍 함백산,20200808,20200823,야생화탐방,함백산야생화축제추진위원회,고한함백산야생화축제위원회,,033-592-5455,http://www.gogohan.kr/,,20200715,4290000,강원도 정선군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000270,행사,행사,민둥산억새꽃축제,강원도,정선군,4277032022,남면,4277032000,남면,427703229013,강원도 정선군 남면 민둥산로 7,26148,마사134181,37.25494758,128.779595,강원도 정선군 남면 민둥산,20190927,20191110,"등반대회,산신제",민둥산억새꽃축제추진위원회,민둥산억새꽃축제추진위원회,,033-591-9141,,,20200715,4290000,강원도 정선군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000271,행사,행사,정선아리랑제,강원도,정선군,4277025021,정선읍,4277025000,정선읍,427704487143,강원도 정선군 정선읍 봉양3길 17,26131,마사027318,37.38024298,128.6602287,강원도 정선군 정선읍 아라리공원,20200917,20200920,강원도 무형문화재 제1호인 정선아리랑의 전승보존 및 계승,(사)정선아리랑제위원회),"강원도, 정선군","문화체육관광부, 국립국악원 등",033-563-2646,www.arirangfestival.co.kr,,20200715,4290000,강원도 정선군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000272,행사,행사,정월대보름달맞이축제,대구광역시,중구,2711010200,동인동2가,4715053600,평화남산동,271104223020,대구광역시 중구 국채보상로139길 1 (동인동2가),41908,라마998642,35.86932522,128.6061572,신천변 생활체육광장,20110217,20110217,"달집태우기, 민속놀이, 먹거리 등",민주평화통일자문회의중구지회,대구광역시 중구,대구광역시 중구,053-661-2631,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000273,행사,행사,봉산도예전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71104E+11,대구광역시 중구 봉산문화2길 36,41959,라마990635,35.863797,128.596776,봉산문화거리,20110407,20110413,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000274,행사,행사,「제34회 대구약령시 한방문화축제」,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,2.71102E+11,대구광역시 중구 동성로3가 중앙대로 379-2,41936,라마987639,35.86728621,128.5933489,약령시(약전골목) 일원,20110503,20110507,"경연, 참여, 체험, 전시, 공연, 먹거리 등",(사)약령시보존위원회,"대구광역시, 대구광역시 중구","문화체육관광부, 한국관광공사, 대구시 한약협회, 대구시 한의사회, 한약도매협회 대구시지회, (주)대구시한약재도매시장",053-661-2044,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000275,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로 28 (동성로2가),41938,라마988641,35.869181,128.595424,동성로 야외무대,20110520,20110522,"개막식, 동성로가요제, 커버댄스, DJ페스티벌",사)달성문화선양회,사)달성문화선양회,"대구광역시, 대구광역시 중구",053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000276,행사,행사,대구화교중화문화축제,대구광역시,중구,2711011400,종로2가,2711057500,성내2동,271104223133,대구광역시 중구 중앙대로79길 31 (종로2가),41935,라마985641,35.86904432,128.59206,종로 화교소학교 및 화교거리,20110830,20110831,"무대행사 및 거리행사, 전시행사 등",대구화교협회,대구화교협회,"대구광역시, 대구광역시 중구",053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000277,행사,행사,중구미술협회전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71104E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,35.863373,128.5965657,봉산문화회관 전시실,20111004,20111009,중구미술협회작가 전시,중구미술협회,중구미술협회,대구광역시 중구,053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000278,행사,행사,봉산미술제,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71104E+11,대구광역시 중구 봉산문화2길 36,41959,라마990635,35.863797,128.596776,봉산문화거리,20111006,20111012,화랑기획전 및 부대행사,봉산문화협회,봉산문화협회,"대구광역시, 대구광역시 중구",053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000279,행사,행사,정월대보름달맞이축제,대구광역시,중구,2711010200,동인동2가,4715053600,평화남산동,271104223020,대구광역시 중구 국채보상로139길 1 (동인동2가),41908,라마998642,35.86932522,128.6061572,신천변 생활체육광장,20120206,20120206,"달집태우기, 민속놀이, 먹거리 등",민주평화통일자문회의중구지회,대구광역시 중구,대구광역시 중구,053-661-2631,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000280,행사,행사,봉산도예전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71104E+11,대구광역시 중구 봉산문화2길 36,41959,라마990635,35.863797,128.596776,봉산문화거리,20120406,20120412,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000281,행사,행사,「제35회 대구약령시 한방문화축제」,대구광역시,중구,2711011900,동성로3가,2711057500,성내2동,2.71102E+11,대구광역시 중구 동성로3가 중앙대로 379-2,41936,라마987639,35.86728621,128.5933489,약령시(약전골목) 일원,20120502,20120506,"경연, 참여, 체험, 전시, 공연, 먹거리 등",(사)약령시보존위원회,"대구광역시, 대구광역시 중구","문화체육관광부, 한국관광공사, 대구시 한약협회, 대구시 한의사회, 한약도매협회 대구시지회, (주)대구시한약재도매시장",053-661-2044,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000282,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로 28 (동성로2가),41938,라마988641,35.869181,128.595424,동성로 야외무대,20120518,20120520,"개막식, 동성로가요제, 커버댄스, DJ페스티벌",사)달성문화선양회,사)달성문화선양회,"대구광역시, 대구광역시 중구",053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000283,행사,행사,봉산미술제,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71104E+11,대구광역시 중구 봉산문화2길 36,41959,라마990635,35.863797,128.596776,봉산문화거리,20121012,20121018,화랑기획전 및 부대행사,봉산문화협회,봉산문화협회,"대구광역시, 대구광역시 중구",053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000284,행사,행사,대구화교중화문화축제,대구광역시,중구,2711011400,종로2가,2711057500,성내2동,271104223133,대구광역시 중구 중앙대로79길 31 (종로2가),41935,라마985641,35.86904432,128.59206,종로 화교소학교 및 화교거리,20121013,20121013,"무대행사 및 거리행사, 전시행사 등",대구화교협회,대구화교협회,"대구광역시, 대구광역시 중구",053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000285,행사,행사,중구미술협회전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71104E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,35.863373,128.5965657,봉산문화회관 전시실,20121221,20121228,중구미술협회작가 전시,중구미술협회,중구미술협회,대구광역시 중구,053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000286,행사,행사,정월대보름달맞이축제,대구광역시,중구,2711010200,동인동2가,4715053600,평화남산동,271104223020,대구광역시 중구 국채보상로139길 1 (동인동2가),41908,라마998642,35.86932522,128.6061572,신천변 생활체육광장,20130222,20130222,"달집태우기, 민속놀이, 먹거리 등",민주평화통일자문회의중구지회,대구광역시 중구,대구광역시 중구,053-661-2631,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000287,행사,행사,봉산도예전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71104E+11,대구광역시 중구 봉산문화2길 36,41959,라마990635,35.863797,128.596776,봉산문화거리,20130409,20140417,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2174,,,20200709,3410000,대구광역시 중구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
