ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO19N000314,행사,행사,한산모시문화제,충청남도,서천군,4477034021,한산면,4477034000,한산면,447703259240,충청남도 서천군 한산면 충절로 1089,33624,다마368872,36.0799445,126.7987047262,한산모시관 일원,20190607,20190610,한산모시를 주제로 하는 다양한 프로그램 운영,한산모시문화제추진위원회,서천군,"문화체육관광부, 충청남도, 농협 등",041-950-6884,www.hansanmosi.kr/,"축제 일정, 프로그램",20190930,4580000,충청남도 서천군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000315,행사,행사,2018 연제고분판타지축제,부산광역시,연제구,2647010200,연산동,2647068000,연산제4동,264704211174,부산광역시 연제구 묘봉산로9번길 11,47582,마라445887,35.183681,129.088039,연제문화체육공원,20180407,20180408,"거리행렬, 전시행사, 문화공연, 체험행사 등",연제구 축제추진위원회,연제구 축제추진위원회,부산광역시 연제구청,051-665-4062,,"연산동 고분군 (蓮山洞 古墳群, 시지정기념물 제2호)",20190819,3370000,부산광역시 연제구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000316,행사,행사,우륵문화제,충청북도,충주시,4313010100,성내동,4313051500,성내.충인동,431304514085,충청북도 충주시 관아5길 10,27388,라바388858,36.9700759983,127.936087613,충주공설운동장,20190926,20190929,"문화행사, 공연, 전시,대회",우륵문화제추진위원회,충주예총,충주시,043-847-1565,www.cjart.or.kr,충주시홈페이지,20190727,4390000,충청북도 충주시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000317,행사,행사,지리산 바래봉 눈꽃축제,전라북도,남원시,4519025027,운봉읍,4519025000,운봉읍,451904613232,전라북도 남원시 운봉읍 바래봉길 214,55717,라마044154,35.4350897044,127.5486175450,지리산허브밸리 일원,20181229,20190210,"눈 썰매,얼음 썰매,빙벽 체험장, 바래봉 눈꽃등반대회,눈싸움대회, 허브체험외 각종체험등",운봉애향회,운봉읍,"남원시, 운봉읍 이장단 · 사회봉사단체",063-620-3818,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000318,행사,행사,제31회 지리산 뱀사골 고로쇠 약수제,전라북도,남원시,4519046027,산내면,4519046000,산내면,451903000201,전라북도 남원시 산내면 지리산로 842-8,55805,라마074090,35.3769935,127.581604,지리산뱀사골 반선관광주차장,20190302,20190302,"약수제 길놀이,약수 제례, 노래자랑,고로쇠 관련이벤트, 천년송 힐링 걷기 대회등 3월첫째주 1일간",산내발전협의회,산내면,"남원시, 지리산뱀사골고로쇠영농조합법인",063-620-4705,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000319,행사,행사,제89회 춘향제,전라북도,남원시,4519010500,천거동,4519055000,금동,451903000200,전라북도 남원시 요천로 1447,55776,다마891120,35.4041292190,127.3805045186,광한루원 일원,20190508,20190512,"춘향국악대전, 춘향선발대회, 세기의사랑 대표적 예술공연, 지금은 춘향시대, 신판 춘향 길놀이, 이판사판춤판 등 음력4월8일 전후4일간 열림",춘향제전위원회,남원시,남원시 전라북도 문화체육관광부 한국문화예술위원회,063-620-5773,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000320,행사,행사,제25회 지리산 바래봉 철쭉제,전라북도,남원시,4519025027,운봉읍,4519025000,운봉읍,451904613232,전라북도 남원시 운봉읍 바래봉길 214,55717,라마044154,35.4350897044,127.5486175450,지리산허브밸리 일원,20190504,20190504,"철쭉제례,농악터울림, 기념식,철쭉트레킹,노래자랑등",운봉애향회,운봉읍,"남원시, 운봉읍 사회(봉사)단체",063-620-3818,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000321,행사,행사,제24회 봉화산 철쭉제,전라북도,남원시,4519045027,아영면,4519045000,아영면,451903016018,전라북도 남원시 아영면 봉화산로 651,55711,라마069253,35.5240792353,127.576659,남원시 아영면 봉화산 주차장,20190504,20190504,"산신제,기념식,철쭉 백일장, 봉화산트레킹등",흥부골아영애발전협의회,아영면,"남원시, 아영면 사회단체, 재경아영향우회",063-620-4084,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000322,행사,행사,흥부제,전라북도,남원시,4519012200,어현동,4519054000,노암동,451904613419,전라북도 남원시 양림길 12,55795,다마897119,35.4029489054,127.3866196865,사랑의광장 일원,20191011,20191013,"고유제,축하공연,문화나눔장터, 흥부놀부그림그리기대회, 흥부체험마당,창극흥부와놀부 등 매년 음력 9월9일 전후 (3일간)",흥부제전위원회,남원시,국립민속국악원,063-620-5772,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000323,행사,행사,지리산 뱀사골 단풍제,전라북도,남원시,4519046027,산내면,4519046000,산내면,451904613449,전라북도 남원시 산내면 와운길 10,55805,라마071084,35.3717979335,127.5791369582,지리산 북부 사무소 앞,20191015,20191030,"개막식,천년송소원빌기, 뱀사골와운단풍길트레킹, 각종체험,농특산품판매장운영등 10월중 하루 열림",산내면발전협의회,산내면,남원시,063-620-4705,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000324,행사,행사,고창모양성제,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,457903279077,전라북도 고창군 고창읍 중앙로 292,56428,다마279157,35.4353451752,126.7066501784,모양성 일원,20191003,20191007,"거리퍼레이드, 답성놀이, 강강술래 등",(사)모양성보존회,(사)모양성보존회,"국방부, 문화체육관광부, 전라북도, 고창군, 한빛원자력",063-560-2454,www.gochang.go.kr/moyangfestival/index.gochang,"고창군민의날, 기념식,",20190930,4780000,전라북도 고창군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000325,행사,행사,고창청보리밭축제,전라북도,고창군,4579034028,공음면,4579034000,공음면,457904637891,전라북도 고창군 공음면 학원농장길 158-6,56462,다마131093,35.3761058440,126.5436190160,고창군 공음면 학원농장 일원,20190420,20190512,"청보리밭사잇길걷기, 주말문화행사, 상설전시 및 연계행사 등",고창청보리밭축제위윈회,고창청보리밭축제위윈회,"고창군, 한수원(주)한빛원자력본부, 농협 고창군지부",063-562-9897,www.gochang.go.kr/chungbori/,"기념식, 공연, 판매부스 등",20190930,4780000,전라북도 고창군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000326,행사,행사,동학농민혁명 무장기포기념제,전라북도,고창군,4579034023,공음면,4579034000,공음면,457902000025,전라북도 고창군 공음면 선운대로 308,56459,다마087124,35.4037327993,126.4955321754,동학농민혁명 무장기포지,20190425,20190425,"출정식, 진격로 걷기, 비기탈취 및 무혈입성재연, 기념식 등",동학농민혁명무장기포기념제,동학농민혁명무장기포기념제,"고창군, 한수원(주)한빛원자력본부",063-560-2461,http://donghak.gochang.go.kr,"동학농민혁명무장기포기념제, 무장읍성축제 등",20190930,4780000,전라북도 고창군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000327,행사,행사,고창복분자와수박축제,전라북도,고창군,4579032036,아산면,4579032000,아산면,457903279036,전라북도 고창군 아산면 선운사로 250,56452,다마163227,35.4972340665,126.5781590312,선운산도립공원,20190621,20190623,"기념식,복분자 수박관련 체험, 농특산품판매 등",고창복분자와수박축제위원회,고창복분자와수박축제위원회,"고창군, 한수원(주)한빛원자력본부, 농협 고창군지부",,www.goboksu.co.kr,"기념식,복분자 수박관련 체험, 농특산품판매 등",20190930,4780000,전라북도 고창군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000328,행사,행사,고창갯벌축제,전라북도,고창군,4579039024,심원면,4579039000,심원면,457903279044,전라북도 고창군 심원면 애향갯벌로 320,56401,다마107264,35.5300744648,126.5150432076,"만돌갯벌체험장, 하전갯벌체험장",20190607,20190609,"개막행사,갯벌체험,동죽시식회,동죽음식문화체험,갯벌체험,장어숭어잡기,갯벌카페,부대행사 등",고창갯벌축제위원회,고창갯벌축제위원회,"해양수산부, 전라북도, 고창군, 고창군수산업협동조합, 만월어촌계, 하전어촌계, 자율관리공동체, 한빛원전",063-560-2633,http://mud-exp.gochang.go.kr,동호해수욕장,20190930,4780000,전라북도 고창군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000329,행사,행사,무장읍성축제,전라북도,고창군,4579033022,무장면,4579033000,무장면,457904637285,전라북도 고창군 무장면 무장읍성길 45,56455,다마144140,35.4184177832,126.5573463109,무장읍성 일원,20190514,20190514,"고유제(진무제), 현감부임 행사, 떡메치기 등",(사)고창무장읍성보존회,(사)고창무장읍성보존회,"고창군, 영광한빛원자력본부, NH 농협 고창군지부, 관내 14개 읍?면",,www.gochang.go.kr/culture/board/view.gochang?boardId=BBS_0000220&menuCd=DOM_000000603001009000&startPge=1&dataSid=391976,축성602주년 기념식,20190930,4780000,전라북도 고창군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000330,행사,행사,고창해풍고추축제,전라북도,고창군,4579036021,해리면,4579036000,해리면,457904637840,전라북도 고창군 해리면 청해1길 15,56402,다마126187,35.4611314556,126.5377985318,해리복지회관일원,20190823,20190825,"기념식, 고추품평회, 공연, 전시판매, 고추관련체험 등",고창해풍고추축제위원회,고창해풍고추축제위원회,"고창군, 한수원(주)한빛원자력본부, 농협 고창군지부",,www.gochang.go.kr/seawindgochu,"기념식, 고추품평회, 공연, 전시판매, 고추관련체험 등",20190930,4780000,전라북도 고창군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000331,행사,행사,2019 대한민국 온천대축제,전라북도,고창군,4579025025,고창읍,4579025000,고창읍,457903279035,전라북도 고창군 고창읍 석정2로 153,56451,다마308153,35.4311962737,126.7383543955,석정온천관광지 일원,20191002,20191006,"온천수 칵테일쇼 및 시음행사, 달빛버스킹, 온천3종경기, 리마인드 프러포즈 등","행정안전부, 전라북도","고창군, (특)한국온천협회","대한온천학회, 한국관광공사",063-560-2952,www.gochang.go.kr/culture/board/view.gochang?boardId=BBS_0000220&meCd=DOM_000000603001010000&startPage=1&dataSid=397852,"개막식, 고창실버타워동호회 공연, 고창예술단체 공연 등",20190930,4780000,전라북도 고창군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000332,행사,행사,제13회 신성한마음축제,대전광역시,유성구,3020012500,신성동,3020055000,신성동,302003167001,대전광역시 유성구 가정로 120,34128,다바871206,36.3834454,127.3571790,사이언스 대덕종합운동장,20190810,20190810,"주민발표회, 벼룩시장, 체험 등 부대행사",신성동마을축제추진위원회,신성동마을축제추진위원회,,042-601-6788,,,20190903,3670000,대전광역시 유성구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000333,행사,행사,제17회 한여름밤의 축제,대전광역시,유성구,3020014100,전민동,3020057000,전민동,302003167043,대전광역시 유성구 엑스포로 476,34049,다바915223,36.3984811,127.4056373,엑스포근린공원,20190824,20190824,"주민발표회, 체험 등 부대행사, 먹거리 장터 등",전민동마을축제추진위원회,전민동마을축제추진위원회,,042-601-6803,,,20190903,3670000,대전광역시 유성구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000334,행사,행사,제3회 노은3동한마음축제,대전광역시,유성구,3020012000,지족동,3020054800,노은3동,302003167064,대전광역시 유성구 지족로 240,34073,다바825207,36.38411195,127.305374,해랑숲근린공원,20190920,20190920,"주민발표회, 벼룩시장, 체험 등 부대행사",노은3동 한마음축제추진위원회,노은3동 한마음축제추진위원회,,042-601-6944,,,20190903,3670000,대전광역시 유성구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000335,행사,행사,2019 노은한마음축제,대전광역시,유성구,3020012000,지족동,3020054700,노은2동,302003167033,대전광역시 유성구 북유성대로 93,34084,다바842196,36.37419807,127.3242295,은구비공원,20190927,20190927,"체험마당, 경연마당, 공연마당 등",노은1·2동 한마음축제추진위원회,노은1·2동 한마음축제추진위원회,,042-601-6745,,,20190903,3670000,대전광역시 유성구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000337,행사,행사,제4회 온천1·2동한마당축제,대전광역시,유성구,3020011100,봉명동,3020053000,온천1동,302004301011,대전광역시 유성구 계룡로123번길 63,34186,다바861176,36.35574111,127.3454137,유성온천공원,20191005,20191005,"주민공연, 체험부스, 벼룩시장, 먹거리 장터 등",온천1·2동한마당축제추진위원회,온천1·2동한마당축제추진위원회,,042-601-6685,,,20190903,3670000,대전광역시 유성구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000338,행사,행사,제9회 관평골축제,대전광역시,유성구,3020014600,관평동,3020060000,관평동,302003167080,대전광역시 유성구 테크노중앙로 88,34030,다바905252,36.4243927,127.3940968,동화울 수변공원,20191011,20191011,"주민발표회, 체험 등 부대행사",관평동마을축제추진위원회,관평동마을축제추진위원회,,042-601-6895,,,20190903,3670000,대전광역시 유성구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000339,행사,행사,제14회 구즉한마당축제,대전광역시,유성구,3020014700,송강동,3020058000,구즉동,302004301224,대전광역시 유성구 송강로42번길 34,34008,다바896263,36.4349801,127.3840991,송강근린공원,20191012,20191012,"화합경기,부대행사, 공연, 먹거리 등",구즉한마당축제추진위원회,구즉한마당축제추진위원회,,042-601-6835,,,20190903,3670000,대전광역시 유성구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000340,행사,행사,제21회 진잠주민화합한마당,대전광역시,유성구,3020010100,원내동,3020052000,진잠동,302004301424,대전광역시 유성구 진잠로59번길 53,34229,다바833113,36.2991404,127.3149893,진잠초등학교,20191019,20191019,"경로위안잔치, 주민화합잔치, 청소년페스티벌, 주민가요제",진잠주민 화합의 한마당 추진위원회,진잠주민 화합의 한마당 추진위원회,,042-601-6655,,,20190903,3670000,대전광역시 유성구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000341,행사,행사,영천한약축제,경상북도,영천시,4723011000,화룡동,4723053500,서부동,472303018036,경상북도 영천시 천문로 485,38839,마마281765,35.9775233,128.9218161,영천한의마을,20190927,20190929,"한방명의관, 전시체험 부스운영, 한방공연 등",영천한약축제추진위원회,영천한약축제추진위원회,경상북도 영천시,054-339-7187,https://www.yc.go.kr/toursub/herb,영천한의마을,20190621,5100000,경상북도 영천시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000342,행사,행사,영천문화예술제,경상북도,영천시,4723010500,문외동,4723052000,중앙동,472304730613,경상북도 영천시 중앙동2길 89-15,38850,마마291760,35.9730714,128.9328273,영천강변공원 등 영천시 일원,20190927,20190929,"영천아리랑 별곡, 생활문화콘서트, 마상재, 조선통신사 행렬, 신 전별연",영천문화예술제 추진위원회,영천문화예술제 추진위원회,경상북도 영천시,054-330-6937,https://www.yc.go.kr/tour/contents.do?mId=0709030000,,20190621,5100000,경상북도 영천시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000343,행사,행사,영천보현산별빛축제,경상북도,영천시,4723034029,화북면,4723034000,화북면,472303310010,경상북도 영천시 화북면 별빛로 681-32,38812,마마346947,36.1402561,128.9967122,보현산천문과학관 일원,20190614,20190616,"천문우주테마 체험부스운영, 천문우주체험 프로그램운영, 스타파티, 별빛축제 연계 전국청소년 미술실기대회 등",영천보현산별빛축제위원회,경상북도 영천시,"경상북도, 경상관광공사, 한국천문연구원, 국립중앙과학관",054-330-6584,https://www.yc.go.kr/toursub/star/,보현산천문대,20190621,5100000,경상북도 영천시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000344,행사,행사,정월대보름행사,경상북도,영천시,4723010800,과전동,4723052000,중앙동,472303018036,경상북도 영천시 천문로 323,38847,마마290753,35.96656577,128.9312498,영천강변공원 등 영천시 일원,20190219,20190219,"정월대보름에 전통문화공연및 체험, 달집태우기, 떡국나눠먹기, 국악공연 등",영천시청년연합회,영천시청년연합회,경상북도 영천시,054-336-2727,,매년 음력 정월대보름에 개최되나 2019년은 구제역발생으로 취소됨.,20190621,5100000,경상북도 영천시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000345,행사,행사,포항국제불빛축제,경상북도,포항시 남구,4711110300,해도동,4711154500,해도동,471112303004,경상북도 포항시 남구 희망대로 967,37810,마마689817,36.017859,129.374454,형산강 체육공원 일원,20190531,20190602,"국제불꽃쇼, 버스킹 페스티벌, 불빛퍼레이드, 주제공연 등",포항문화재단,포항시,"문화체육관광부,경상북도",054-289-7850,http://www.phcf.or.kr/,"형산강체육공원, 포항운하,영일대해수욕장,포스코 야경포스코 역사관",20190911,5020000,경상북도 포항시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000346,행사,행사,포항해병대문화축제,경상북도,포항시 남구,4711125630,오천읍,4711125600,오천읍,471113303060,경상북도 포항시 남구 오천읍 해병로 293,37909,마마724763,35.9690231746,129.412741139,"오천읍 냉천수변공원, 도구해안",20190427,20190428,"해병대상륙작전, 블랙이글스 에어쇼, 부대방문 등",포항시,포항시,"문화체육관광부,경상북도",054-270-2243,,"오천읍 냉천수변공원, 도구해안",20190911,5020000,경상북도 포항시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000347,행사,행사,포항운하축제,경상북도,포항시 남구,4711110400,송도동,4711155000,송도동,471112303004,경상북도 포항시 남구 희망대로 1040,37794,마마691824,36.0238715819,129.377390551,포항운하 일원,20190921,20190922,"이색창작배 경연대회, 방티타고 달리기, 이색레포츠 시연",포항MBC,포항시,경상북도,054-289-0123,http://www.phmbc.co.kr/,포항운하,20190911,5020000,경상북도 포항시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000348,행사,행사,포항 연날리기 한마당,경상북도,포항시 남구,4711110300,해도동,4711154500,해도동,471112303004,경상북도 포항시 남구 희망대로 873,37823,마마683809,36.010908,129.368551,형산강고수부지 일원,20190901,20190930,"꼬리연 높이 날리기 대회, 체험행사, 사생대회 등",포항CBS,포항시,경상북도,054-277-5500,http://www.phcbs.co.kr/,형산강고수부지,20190911,5020000,경상북도 포항시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000349,행사,행사,호미곶한민족해맞이축전,경상북도,포항시 남구,4711135022,호미곶면,4711135000,호미곶면,471113303059,경상북도 포항시 남구 호미곶면 해맞이로 136,37928,마마860886,36.0767583861,129.56605883,호미곶 해맞이광장 일원,20191231,20200101,"해맞이(일출), 자정행사, 특별행사, 1만명 떡국나둠 등",포항문화재단,포항시,경상북도,054-289-7850,http://www.phcf.or.kr/kr/,"호미곶해맞이광장,새천년기념관,연오랑세오녀상,국립등대박물관,이육사청포도시비,구룡포근대문화역사거리",20190911,5020000,경상북도 포항시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000350,행사,행사,포항시 대학연합축제(POP),경상북도,포항시 북구,4711310100,대흥동,4711352000,중앙동,471134712655,경상북도 포항시 북구 중앙상가길 31,37737,마마678839,36.0379387077,129.363680653,중앙상가실개천거리 특설무대,20191001,20191030,"대학동아리 공연, 길거리 공연",포항대학연합,포항시,,054-270-2246,,,20190911,5020000,경상북도 포항시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000351,행사,행사,금산인삼축제,충청남도,금산군,4471025021,금산읍,4471025000,금산읍,447103257042,충청남도 금산군 금산읍 인삼광장로 30,32739,라마000892,36.1000256,127.5007303920,금산인삼관 광장 및 인삼약초시장 일원,20190927,20191006,"ㅇ인삼캐기체험, 건강체험관, 어린이힐링놀이터,인삼아트거리 등 체험ㅇ건강댄스경연,힐링콘서트, 전국창작동요경연대회 등 경연,공연ㅇ국제인삼교역전, 인삼왕수상작 전시 등 전시교역",금산축제관광재단,금산군,"산업통상자원부, 한국관광공사",041-750-4144,http://www.insamfestival.co.kr/,,20190823,4550000,충청남도 금산군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000352,행사,행사,비단고을산꽃축제,충청남도,금산군,4471034030,군북면,4471034000,군북면,447104571539,충청남도 금산군 군북면 자진뱅이길 95,32717,라마063993,36.19093401,127.5710874,군북면 산꽃벚꽃마을 오토캠핑장,20190413,20190414,"ㅇ강변슬라이딩, 금강족욕, 민물고기잡기 등 강변문화체험ㅇ경운기투어, 여치집만들기 등 외갓집체험ㅇ농바우끄시기, 물페기농요 등 민속공연",보곡산골마을회,금산문화원,금산군,041-750-4144,http://tour.geumsan.go.kr/,,20190823,4550000,충청남도 금산군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000353,행사,행사,금강여울축제,충청남도,금산군,4471033026,부리면,4471033000,부리면,447103257046,충청남도 금산군 부리면 적벽강로 189,32755,라마061864,36.0751568,127.5683215,부리면 금강놀이마당,20190712,20190713,"ㅇ산꽃 술래길 건강걷기ㅇ숲속 작은 음악회, 산꽃음악회 등 공연프로그램 ㅇ산골 화덕음식체험, 산꽃손수건만들기 등 참여프로그램","물페기농요보존회, 농바우끄시기보존회",금산문화원,금산군,041-750-4144,http://tour.geumsan.go.kr/,,20190823,4550000,충청남도 금산군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000354,행사,행사,금산천봄꽃축제,충청남도,금산군,4471025026,금산읍,4471025000,금산읍,447104571072,충청남도 금산군 금산읍 금산천길 28,32746,다마985894,36.1020211,127.4843123,금산읍 금산천 일원,20190406,20190406,"ㅇ봄꽃노래자랑, 소원꽃잎적기, 주민자치센터공연, 봄꽃카페 등",금산천봄꽃축제추진위원회,금산천봄꽃축제추진위원회,금산군,041-750-8103,https://www.geumsan.go.kr/town_01/,,20190823,4550000,충청남도 금산군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000355,행사,행사,남일면홍도화축제,충청남도,금산군,4471035026,남일면,4471035000,남일면,447103000193,충청남도 금산군 남일면 대홍로 632-8,32760,라마016800,36.0171101,127.5180376,남일면 홍도마을 일원,20190420,20190421,"ㅇ홍도화가요제, 홍도화 길 꽃마차, 송어잡기체험, 나무곤충만들기 등",남일면홍도화축제추진위원회,남일면홍도화축제추진위원회,금산군,041-750-8506,http://www.geumsan.go.kr/town_06/,,20190823,4550000,충청남도 금산군,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000356,행사,행사,금천하모니벚꽃축제 2018,서울특별시,금천구,1154510300,시흥동,1154567000,시흥제1동,115454151335,서울특별시 금천구 시흥대로73길 70,08611,다사465399,37.4567667,126.8954080,금천구청 광장 일대,20180407,20180408,"금천하모니오케스트라, 우리동네 슈퍼스타, 보이는 라디오, 1080 하모니, 폐막공연, 벚꽃장",금천하모니벚꽃축제거버넌스,서울특별시 금천구청+금천문화재단,서울특별시,02-2627-1447,http://www.geumcheon.go.kr/program/board/detail.jsp?boardTypeID=78&searchSelect=BOARDTITLE&menuID=001006006001&currentPage=1&boardLines=10&boardID=123400,,20190917,3170000,서울특별시 금천구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000357,행사,행사,정조대왕 능행차 공동재현,서울특별시,금천구,1154510300,시흥동,1154571000,시흥제5동,115453117006,서울특별시 금천구 은행나무로 45,08642,다사475392,37.4510151,126.9074923,노들나루공원~시흥행궁,20181006,20181007,"의궤복원 프로그램(행렬, 격쟁 등), 기타 부대 프로그램",서울특별시 금천구청+정조대왕 축제추진위원회,서울특별시,서울특별시,02-2627-1452,http://www.kingjeongjo-parade.kr/,,20190917,3170000,서울특별시 금천구,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000358,행사,행사,여수영취산진달래체험행사,전라남도,여수시,4613014400,중흥동,4613082000,삼일동,461304646995,전라남도 여수시 흥국사길 160,59615,라라183474,34.8210752,127.7003341,영취산일원 돌고개,20190329,20190331,산신제+진달래백일장+사생대회+체험행사,여수영취산진달래축제추진위원회,여수영취산진달래축제추진위원회,"여수시+산단공장장협의회,삼일동연합청년회",061-659-4743,http://www.ystour.kr/kr/festival/,,20190603,4810000,전라남도 여수시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000359,행사,행사,여수거북선축제,전라남도,여수시,4613010700,중앙동,4613057000,중앙동,461303282068,전라남도 여수시 이순신광장로 95,59737,라라216383,34.7392244464,127.7365808142,이순신광장 및 선소일원,20190503,20190505,통제영길놀이+개막행사+각종체험공연행사,여수거북선축제보존회 축제위원회,여수시+여수진남거북선축제보존회,,061-659-4742,http://geobukseonfestival.yeosu.go.kr,,20190603,4810000,전라남도 여수시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000360,행사,행사,여수여자만갯벌노을체험행사,전라남도,여수시,4613031026,소라면,4613031000,소라면,461303282039,전라남도 여수시 소라면 서부로 785-24,59607,라라062439,34.7902433,127.5680089,소라면 해넘이길 일원(사곡),20191013,20191014,대나무망둥어낚시+개매기+바지락캐기+맨손고기잡이+가족사랑걷기체험+노을가요제,여수여자만갯벌노을체험행사추진위원회,여수시,여천농협+여수수협+새마을금고여수협의회,061-659-1091,http://www.ystour.kr/kr/festival/,,20190603,4810000,전라남도 여수시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
KC488PO19N000361,행사,행사,거문도백도은빛바다체험행사,전라남도,여수시,4613036021,삼산면,4613036000,삼산면,461304646024,전라남도 여수시 삼산면 거문길 28-10,59790,다다826591,34.0256376,127.311945,삼산면 거문도 일원,20190802,20190804,길놀이+은빛가요제+맨손활어잡기+지인망끌기체험,거문도백도은빛바다축제추진위원회,거문도백도은빛바다축제추진위원회,,061-659-4744,http://www.ystour.kr/kr/festival/,,20190603,4810000,전라남도 여수시,20191113,문화체육관광부,KC_488_WNTY_CLTFSTVL_2019,20191125
